901,4283,17132,2963,5.781977725,1.445494431,4
224,5508,22032,3641,6.051084867,1.512771217,4
221,4433,17732,3053,5.808057648,1.452014412,4
220,6442,25768,4110,6.269586375,1.567396594,4
1491,3630,14520,2619,5.544100802,1.3860252,4
920,4702,18808,3266,5.758726271,1.439681568,4
210,5235,20940,3627,5.773366419,1.443341605,4
191,4858,19432,3360,5.783333333,1.445833333,4
1478,3733,14932,2744,5.441690962,1.360422741,4
187,5135,20540,3453,5.948450623,1.487112656,4
953,4320,17280,3110,5.556270096,1.389067524,4
1542,5640,22560,3661,6.162250751,1.540562688,4
288,6226,24904,4108,6.062317429,1.515579357,4
1989,2787,11148,1936,5.758264463,1.439566116,4
72,223870,893811.79,19569,45.67488323,11.4400327,3.992548309
240,62767,249214.72,8808,28.29413261,7.126135332,3.970473657
529,6182,24524,4138,5.926534558,1.493958434,3.967000971
219,307587,1219481.21,21939,55.58508638,14.02010119,3.964670841
105,115725,456713.03,15415,29.62783198,7.507298086,3.946537308
295,3728,14540,2596,5.600924499,1.43605547,3.900214592
278,1276,4970.13,1050,4.733457143,1.215238095,3.895086207
179,41537,161447.39,9718,16.61323215,4.274233381,3.886833185
,18320,70807.27,3419,20.70993565,5.358291898,3.865025655
87,159948,615035.17,14361,42.82676485,11.13766451,3.845219509
230,51271,195258.27,9622,20.29289857,5.32851798,3.808356966
294,4513,17095,3141,5.442534225,1.436803566,3.787945934
1596,49722,187500.29,9338,20.07927715,5.324694795,3.770972407
1674,26339,99223.26,5940,16.70425253,4.434175084,3.767161244
225,36528,137559.64,8480,16.22165566,4.30754717,3.765868375
310,43028,162011.35,11822,13.70422517,3.639654881,3.765254021
527,65919,247031.35,12296,20.09038305,5.361011711,3.747498445
1997,119898,447249.37,10509,42.55869921,11.40907793,3.730248795
182,74275,275525.3,11752,23.44497107,6.320200817,3.709529451
57,94366,347569.31,8569,40.56124519,11.01248687,3.683204862
167,177302,639583.54,17650,36.23702776,10.04543909,3.60731148
2749,4,14.4,1,14.4,4,3.6
2302,3,10.8,1,10.8,3,3.6
2458,2,7.2,1,7.2,2,3.6
2208,1,3.6,1,3.6,1,3.6
2732,4,14.4,1,14.4,4,3.6
1393,2,7.2,2,3.6,1,3.6
2435,3,10.8,3,3.6,1,3.6
2722,1,3.6,1,3.6,1,3.6
2225,4,14.4,1,14.4,4,3.6
2158,1,3.6,1,3.6,1,3.6
2556,2,7.2,2,3.6,1,3.6
2608,1,3.6,1,3.6,1,3.6
1457,1,3.6,1,3.6,1,3.6
2762,1,3.6,1,3.6,1,3.6
2753,1,3.6,1,3.6,1,3.6
2759,5,18,1,18,5,3.6
2358,3,10.8,2,5.4,1.5,3.6
2359,1,3.6,1,3.6,1,3.6
2644,2,7.2,2,3.6,1,3.6
2465,4,14.4,2,7.2,2,3.6
2498,1,3.6,1,3.6,1,3.6
92,92866,333450.44,9749,34.20355318,9.525694943,3.590662245
1328,784,2810.4,158,17.78734177,4.962025316,3.584693878
124,85118,298686.9,9361,31.90758466,9.092831962,3.509092084
1409,4874,17097.66,2813,6.078087451,1.732669748,3.507931883
305,49115,169748.38,9130,18.59237459,5.379518072,3.456141301
2172,64576,221733.92,12427,17.84291623,5.196427134,3.433689296
89,166467,567815.9,14548,39.03051279,11.44260379,3.410981756
1471,71220,242801.54,7357,33.0027919,9.680576322,3.409176355
2277,9959,33826.36,3781,8.946405713,2.63395927,3.396561904
6,341697,1143525.39,24610,46.46588338,13.88447785,3.346606467
258,168604,559010.39,17812,31.38392039,9.465753425,3.315522704
326,35726,117768.26,7393,15.92969836,4.832409036,3.296430051
78,14100,46447.44,3583,12.96328217,3.935249791,3.294144681
2279,796,2615.64,81,32.29185185,9.827160494,3.2859799
2215,662,2173.44,124,17.52774194,5.338709677,3.283141994
213,93301,305756.85,20366,15.01310272,4.581213788,3.277101532
61,265577,855920.02,21010,40.73869681,12.64050452,3.222869526
69,225605,721563.39,19305,37.37702098,11.68635069,3.198348397
2257,519,1656.54,121,13.69041322,4.289256198,3.191791908
59,137263,437061.37,14869,29.39413343,9.231488331,3.184116404
1166,2671,8437.44,329,25.64571429,8.118541033,3.158906776
1164,2144,6758.58,312,21.66211538,6.871794872,3.152322761
1149,2257,7069.56,272,25.99102941,8.297794118,3.13228179
2261,1142,3568.68,151,23.63364238,7.562913907,3.124938704
1176,2333,7287.18,302,24.1297351,7.725165563,3.12352336
1162,3182,9898.02,330,29.994,9.642424242,3.110628536
2031,107661,334836.77,9642,34.72690002,11.16583696,3.11010273
2258,248,767.4,87,8.820689655,2.850574713,3.094354839
2710,9,27.6,1,27.6,9,3.066666667
1998,58841,180393.76,7292,24.73858475,8.069253977,3.065783382
1161,602,1843.8,146,12.62876712,4.123287671,3.062790698
1181,2216,6760.5,347,19.48270893,6.386167147,3.050767148
262,56629,172568.3,10074,17.1300675,5.621302363,3.047348532
1466,73154,222099.46,9863,22.51844875,7.417013079,3.036053531
257,108967,329375.12,14567,22.61104689,7.480400906,3.022705223
2493,7,21.12,3,7.04,2.333333333,3.017142857
1165,2796,8421.9,323,26.07399381,8.656346749,3.012124464
2241,4736,14244.42,333,42.77603604,14.22222222,3.007690034
1581,2,6,2,3,1,3
2597,8,24,2,12,4,3
1644,4,12,3,4,1.333333333,3
2676,1,3,1,3,1,3
1195,2949,8830.02,374,23.60967914,7.885026738,2.994242116
12,174744,523157.38,19408,26.95575948,9.00370981,2.993850318
1163,2677,7970.28,317,25.14283912,8.444794953,2.977317893
1170,2022,5994.42,317,18.90984227,6.378548896,2.964599407
1218,1066,3159.84,170,18.58729412,6.270588235,2.964202627
2278,626,1854.3,70,26.49,8.942857143,2.962140575
2253,519,1536,54,28.44444444,9.611111111,2.959537572
1172,2236,6606.42,358,18.45368715,6.245810056,2.954570662
1151,2228,6568.68,374,17.56331551,5.957219251,2.948240575
1153,2548,7495.98,395,18.97716456,6.450632911,2.941907378
277,92385,271274.95,12319,22.02085802,7.499391184,2.936352763
1174,2125,6239.64,358,17.42916201,5.93575419,2.936301176
1168,2734,8017.74,376,21.3237766,7.271276596,2.932604243
2242,3668,10733.88,240,44.7245,15.28333333,2.926357688
1160,2035,5950.32,292,20.37780822,6.969178082,2.923990172
1588,133116,386611.85,13239,29.20249641,10.05483798,2.904322921
2563,8,23.16,2,11.58,4,2.895
1131,2483,7172.76,375,19.12736,6.621333333,2.888747483
1320,1191,3432.84,131,26.2048855,9.091603053,2.88231738
1993,1336,3844.14,130,29.57030769,10.27692308,2.877350299
1185,1722,4954.32,346,14.31884393,4.976878613,2.877073171
1152,3694,10612.62,389,27.28179949,9.496143959,2.872934488
2368,155,445.08,39,11.41230769,3.974358974,2.871483871
65,159872,458264.79,19305,23.73813986,8.281377881,2.866448096
266,105059,300683.77,15535,19.35524751,6.762729321,2.862046755
1353,1725,4930.08,201,24.52776119,8.582089552,2.858017391
2288,290,828.18,109,7.597981651,2.660550459,2.855793103
88,72875,208041.4,11075,18.78477652,6.58013544,2.854770497
184,98551,281214.62,14922,18.84563865,6.604409597,2.853493318
103,136728,390000.69,13564,28.75263123,10.08021233,2.852383491
2289,64,182.04,29,6.277241379,2.206896552,2.844375
1178,2270,6441.78,356,18.09488764,6.376404494,2.837788546
1128,2465,6992.04,368,19.0001087,6.698369565,2.836527383
1144,1443,4091.1,282,14.50744681,5.117021277,2.835135135
1179,1485,4206.84,346,12.15849711,4.291907514,2.832888889
1958,79,223.62,5,44.724,15.8,2.830632911
1150,1317,3721.26,297,12.52949495,4.434343434,2.825558087
1175,1735,4899.9,327,14.98440367,5.305810398,2.824149856
1962,1490,4191.96,127,33.00755906,11.73228346,2.813395973
1189,2197,6178.68,386,16.00694301,5.691709845,2.812325899
1221,1694,4761.9,189,25.1952381,8.962962963,2.811038961
2169,5,14.04,2,7.02,2.5,2.808
1219,2089,5865.36,201,29.18089552,10.39303483,2.807735759
1982,2082,5844,190,30.75789474,10.95789474,2.806916427
2248,922,2586.12,63,41.04952381,14.63492063,2.804902386
2247,1223,3413.46,99,34.47939394,12.35353535,2.791054783
1364,1400,3890.64,137,28.39883212,10.2189781,2.779028571
1216,470,1303.14,84,15.51357143,5.595238095,2.772638298
1220,499,1377.3,98,14.05408163,5.091836735,2.76012024
1137,1369,3774.72,181,20.85480663,7.563535912,2.757282688
1145,1094,3011.64,201,14.98328358,5.44278607,2.752870201
1310,321,879.84,78,11.28,4.115384615,2.740934579
255,29526,80870.7,7192,11.2445356,4.105394883,2.738965657
1187,2325,6346.8,289,21.96124567,8.044982699,2.729806452
2501,24,65.34,14,4.667142857,1.714285714,2.7225
2295,210,565.74,84,6.735,2.5,2.694
1141,3113,8373.18,378,22.15126984,8.235449735,2.689746226
1148,1928,5182.56,388,13.3571134,4.969072165,2.688049793
1224,1538,4133.58,181,22.83745856,8.497237569,2.68763329
1208,2364,6344.76,362,17.52696133,6.53038674,2.683908629
2340,135,362.04,40,9.051,3.375,2.681777778
1223,863,2305.62,132,17.46681818,6.537878788,2.671633835
2386,90,240.36,43,5.589767442,2.093023256,2.670666667
1173,2602,6947.04,325,21.37550769,8.006153846,2.669884704
1217,1252,3342.36,141,23.70468085,8.879432624,2.669616613
175,3721,9923.4,287,34.57630662,12.96515679,2.666863746
1318,2580,6835.08,294,23.24857143,8.775510204,2.649255814
2243,321,850.38,49,17.35469388,6.551020408,2.649158879
1325,1760,4653.96,296,15.72283784,5.945945946,2.644295455
2280,26,68.64,10,6.864,2.6,2.64
1892,2023,5338.56,247,21.61360324,8.190283401,2.638932279
1227,898,2367.9,160,14.799375,5.6125,2.636859688
2339,122,321.24,51,6.298823529,2.392156863,2.633114754
1983,1946,5115,189,27.06349206,10.2962963,2.628468654
1133,815,2139.54,185,11.56508108,4.405405405,2.625202454
841,200478,526243.25,17035,30.89188436,11.76859407,2.624942637
2043,96880,254215.84,9241,27.50955957,10.48371388,2.624028076
1244,963,2516.64,173,14.54705202,5.566473988,2.613333333
134,147545,384820.62,13971,27.54424307,10.56080452,2.608157647
1204,671,1749.54,148,11.82121622,4.533783784,2.607362146
2069,467,1217.22,133,9.152030075,3.511278195,2.606466809
1190,2238,5831.16,284,20.53225352,7.88028169,2.605522788
1960,1116,2906.94,79,36.79670886,14.12658228,2.604784946
1530,870,2262.12,79,28.63443038,11.01265823,2.600137931
2265,426,1107,108,10.25,3.944444444,2.598591549
1167,2074,5381.94,333,16.16198198,6.228228228,2.594956606
1929,2337,6063.72,208,29.1525,11.23557692,2.59465982
2631,7,18.12,1,18.12,7,2.588571429
1196,2151,5547.66,308,18.01188312,6.983766234,2.579107392
872,1792,4612.38,307,15.02403909,5.83713355,2.573872768
1135,941,2416.32,226,10.69168142,4.163716814,2.567821467
243,124408,318649.63,17407,18.30583271,7.147009824,2.561327487
1518,2044,5234.22,235,22.2732766,8.69787234,2.560772994
1494,19,48.64,15,3.242666667,1.266666667,2.56
878,3815,9760.56,308,31.69012987,12.38636364,2.558469201
1345,1610,4117.08,259,15.89606178,6.216216216,2.557192547
153,2833,7229.4,268,26.97537313,10.57089552,2.551853159
1192,2368,6041.64,339,17.8219469,6.985250737,2.551368243
1191,2713,6918.06,369,18.74813008,7.352303523,2.549966826
1036,132848,338133.95,14506,23.30993727,9.158141459,2.545269406
1897,2345,5964.18,237,25.16531646,9.894514768,2.543360341
1390,426,1083.36,118,9.181016949,3.610169492,2.543098592
1142,1884,4774.86,294,16.24102041,6.408163265,2.534426752
2452,9,22.8,1,22.8,9,2.533333333
1324,3134,7938.84,327,24.27779817,9.584097859,2.533133376
1317,2494,6312.06,270,23.378,9.237037037,2.530898156
1900,2235,5652.96,211,26.79127962,10.59241706,2.529288591
1037,1980,5005.68,232,21.5762069,8.534482759,2.528121212
174,2169,5475.66,263,20.82,8.247148289,2.52450899
1183,1407,3544.44,243,14.58617284,5.790123457,2.519147122
1901,2525,6357.84,244,26.05672131,10.34836066,2.517956436
149,2925,7361.58,264,27.88477273,11.07954545,2.516779487
1335,2790,6986.04,263,26.56288973,10.60836502,2.503956989
1197,913,2282.76,166,13.75156627,5.5,2.500284775
1336,454,1134.78,151,7.515099338,3.006622517,2.499515419
1140,2941,7343.1,232,31.6512931,12.67672414,2.496803808
1331,2751,6860.7,336,20.41875,8.1875,2.49389313
1363,434,1081.92,156,6.935384615,2.782051282,2.492903226
1349,2378,5926.74,283,20.94254417,8.402826855,2.492321278
1942,1045,2598.48,81,32.08,12.90123457,2.486583732
1312,1332,3311.76,178,18.60539326,7.483146067,2.486306306
1944,2071,5146.14,147,35.0077551,14.08843537,2.484857557
2276,55,136.44,17,8.025882353,3.235294118,2.480727273
1847,52399,129951.24,8055,16.13299069,6.505152079,2.480032825
1329,3953,9795.42,417,23.49021583,9.479616307,2.477971161
1323,3047,7531.38,322,23.38937888,9.462732919,2.471736134
2255,65,160.44,17,9.437647059,3.823529412,2.468307692
1212,1458,3595.8,198,18.16060606,7.363636364,2.466255144
1337,1384,3406.68,187,18.21754011,7.401069519,2.461473988
877,2985,7336.08,296,24.78405405,10.08445946,2.457648241
1259,1324,3251.7,249,13.05903614,5.317269076,2.455966767
1330,4320,10601.4,399,26.56992481,10.82706767,2.454027778
1230,1536,3764.58,265,14.20596226,5.796226415,2.450898438
2117,36945,90277.58,6215,14.52575704,5.944489139,2.443566924
1571,5125,12511.76,1914,6.536969697,2.677638454,2.441319024
1350,491,1193.64,84,14.21,5.845238095,2.431038697
2316,86,208.8,21,9.942857143,4.095238095,2.427906977
1136,2226,5402.04,331,16.32036254,6.725075529,2.426792453
1012,2059,4993.92,171,29.20421053,12.04093567,2.425410393
2250,1547,3746.28,124,30.21193548,12.47580645,2.421641888
1154,2121,5134.32,344,14.92534884,6.165697674,2.420707214
2291,80,193.62,22,8.800909091,3.636363636,2.42025
824,218,526.75,204,2.582107843,1.068627451,2.416284404
2186,6,14.46,2,7.23,3,2.41
2507,6,14.46,2,7.23,3,2.41
1200,1770,4255.62,307,13.8619544,5.765472313,2.404305085
1193,1683,4041.42,266,15.19330827,6.327067669,2.401319073
218,146158,350889.03,18738,18.72606628,7.800085388,2.400751447
1938,1688,4051.26,217,18.66940092,7.778801843,2.400035545
1256,497,1192.74,166,7.185180723,2.993975904,2.399879276
1182,1423,3408.36,208,16.38634615,6.841346154,2.395193254
1180,1302,3118.08,200,15.5904,6.51,2.39483871
1630,473,1132.74,109,10.39211009,4.339449541,2.394799154
1201,2049,4905.72,394,12.45106599,5.200507614,2.39420205
1937,1020,2439.66,84,29.04357143,12.14285714,2.391823529
1401,130,310.38,46,6.747391304,2.826086957,2.387538462
1380,1509,3587.16,228,15.73315789,6.618421053,2.377176938
1889,1997,4739.04,210,22.56685714,9.50952381,2.373079619
2099,635,1503.66,86,17.4844186,7.38372093,2.367968504
1290,2147,5070.06,225,22.5336,9.542222222,2.361462506
246,114949,271071.62,12099,22.40446483,9.500702537,2.358190328
1177,498,1173.06,163,7.196687117,3.055214724,2.355542169
1344,2038,4790.82,246,19.47487805,8.284552846,2.350745829
1381,2050,4816.68,240,20.0695,8.541666667,2.3496
1233,616,1446.66,165,8.767636364,3.733333333,2.348474026
1934,674,1581.36,96,16.4725,7.020833333,2.346231454
1291,2421,5667.66,230,24.642,10.52608696,2.341040892
1399,2985,6982.09,1392,5.015869253,2.144396552,2.339058626
2107,39267,91703.61,5956,15.3968452,6.592847549,2.335386202
2240,1264,2948.46,83,35.52361446,15.22891566,2.332642405
2271,6,13.98,3,4.66,2,2.33
1529,1091,2541.36,118,21.53694915,9.245762712,2.329385885
1199,2143,4984.56,263,18.95269962,8.148288973,2.325972935
868,1142,2651.22,219,12.1060274,5.214611872,2.321558669
1226,944,2190.96,232,9.443793103,4.068965517,2.320932203
1536,1265,2930.94,80,36.63675,15.8125,2.316948617
1334,974,2254.92,205,10.99960976,4.751219512,2.315112936
1987,1838,4246.44,165,25.736,11.13939394,2.310359086
1933,2310,5335.2,167,31.94730539,13.83233533,2.30961039
1098,4996,11512.85,2312,4.979606401,2.160899654,2.304413531
1207,3253,7492.02,299,25.05692308,10.87959866,2.303110974
1355,1023,2331.18,270,8.634,3.788888889,2.278768328
1994,2548,5793.48,200,28.9674,12.74,2.273736264
867,3485,7910.64,206,38.40116505,16.91747573,2.269911047
265,57547,130457.5,8294,15.72914155,6.938389197,2.266973083
2500,18,40.8,9,4.533333333,2,2.266666667
1202,1923,4357.32,288,15.12958333,6.677083333,2.265897036
1327,160,362.22,56,6.468214286,2.857142857,2.263875
2267,873,1968.42,203,9.696650246,4.300492611,2.254776632
164,553,1244.94,109,11.42146789,5.073394495,2.25124774
1250,1128,2535.78,139,18.24302158,8.115107914,2.248031915
2260,1342,3008.28,84,35.81285714,15.97619048,2.241639344
1418,247,553.32,108,5.123333333,2.287037037,2.240161943
2262,8,17.9,3,5.966666667,2.666666667,2.2375
2275,220,491.7,61,8.060655738,3.606557377,2.235
1301,3400,7590.48,260,29.19415385,13.07692308,2.232494118
2263,319,711.12,101,7.040792079,3.158415842,2.229216301
1382,1812,4035.9,224,18.01741071,8.089285714,2.227317881
1009,518,1150.32,81,14.20148148,6.395061728,2.220694981
1896,2194,4867.56,174,27.97448276,12.6091954,2.21857794
1531,864,1915.74,118,16.23508475,7.322033898,2.217291667
1537,1291,2842.8,82,34.66829268,15.74390244,2.202013943
1995,2181,4778.94,218,21.92174312,10.00458716,2.191169188
1138,41,89.82,11,8.165454545,3.727272727,2.190731707
1258,1672,3661.38,177,20.68576271,9.446327684,2.189820574
1346,104,226.98,41,5.536097561,2.536585366,2.1825
1251,1347,2931.84,271,10.81859779,4.970479705,2.176570156
1984,1889,4106.46,142,28.91873239,13.3028169,2.17388036
1225,1042,2264.34,239,9.474225941,4.359832636,2.173071017
1286,2301,4997.88,295,16.9419661,7.8,2.172046936
2589,5,10.86,3,3.62,1.666666667,2.172
1299,5,10.86,3,3.62,1.666666667,2.172
1236,1475,3197.88,157,20.36866242,9.394904459,2.168054237
1885,2004,4337.28,238,18.22386555,8.420168067,2.164311377
2249,545,1179.12,139,8.482877698,3.920863309,2.163522936
1139,2104,4543.38,337,13.48183976,6.243323442,2.159401141
1147,1367,2941.2,187,15.72834225,7.310160428,2.151572787
1306,2174,4672.02,192,24.3334375,11.32291667,2.149043238
2313,73,156.24,18,8.68,4.055555556,2.140273973
333,5294,11323.02,319,35.4953605,16.59561129,2.138840196
1931,2454,5240.22,201,26.07074627,12.20895522,2.135378973
1866,2559,5457.66,228,23.93710526,11.22368421,2.132731536
2151,18995,40351.44,4799,8.40830173,3.958116274,2.124319031
1188,2602,5524.5,304,18.17269737,8.559210526,2.123174481
1865,1786,3790.8,231,16.41038961,7.731601732,2.122508399
1298,1887,4004.52,243,16.47950617,7.765432099,2.122162162
2256,2551,5404.02,254,21.27566929,10.04330709,2.118392787
1383,2149,4507.2,239,18.85857741,8.991631799,2.097347604
2016,31,64.98,3,21.66,10.33333333,2.096129032
1906,2386,4999.32,226,22.12088496,10.55752212,2.095272422
1861,2021,4227,239,17.68619247,8.456066946,2.091538842
1184,2600,5437.74,308,17.655,8.441558442,2.091438462
2244,672,1405.32,99,14.19515152,6.787878788,2.09125
1239,1207,2522.64,153,16.48784314,7.888888889,2.090008285
1930,2317,4841.7,193,25.0865285,12.00518135,2.089641778
1274,2392,4991.1,196,25.46479592,12.20408163,2.086580268
1922,1550,3220.86,219,14.70712329,7.077625571,2.077974194
1209,2297,4772.76,280,17.04557143,8.203571429,2.077823248
1867,2591,5383.2,241,22.33692946,10.75103734,2.077653416
1878,1968,4071.06,157,25.93031847,12.53503185,2.068628049
1992,1706,3525.06,163,21.62613497,10.46625767,2.066271981
1963,587,1212.84,112,10.82892857,5.241071429,2.066166951
1169,1614,3333.06,338,9.86112426,4.775147929,2.065092937
1988,1827,3763.02,203,18.53704434,9,2.059671593
1222,2407,4948.56,281,17.61053381,8.565836299,2.055903614
870,2729,5608.5,196,28.61479592,13.92346939,2.055148406
1198,3445,7079.22,328,21.5829878,10.50304878,2.05492598
1313,1026,2103.78,174,12.09068966,5.896551724,2.050467836
1276,2142,4391.1,205,21.42,10.44878049,2.05
1872,2645,5419.56,247,21.94153846,10.70850202,2.048982987
2292,110,225.24,23,9.793043478,4.782608696,2.047636364
2259,2455,5017.44,252,19.91047619,9.742063492,2.043763747
60,211252,431252.88,18894,22.82485869,11.18090399,2.041414424
2239,1390,2832,108,26.22222222,12.87037037,2.037410072
1943,2380,4844.4,215,22.53209302,11.06976744,2.035462185
1348,1344,2731.2,162,16.85925926,8.296296296,2.032142857
1991,2239,4522.62,199,22.72673367,11.25125628,2.01992854
1652,491,991.14,111,8.929189189,4.423423423,2.018615071
1665,19,38.34,11,3.485454545,1.727272727,2.017894737
1857,2000,4030.08,199,20.25165829,10.05025126,2.01504
1359,2238,4506.78,254,17.74322835,8.811023622,2.013753351
1964,2330,4664.52,247,18.88469636,9.433198381,2.001939914
1215,6106,12212,3514,3.47524189,1.737620945,2
1389,9136,18271.5,4789,3.815305909,1.907705158,1.999945271
1898,2188,4375.74,220,19.88972727,9.945454545,1.99988117
1456,7141,14280,3833,3.725541351,1.863031568,1.999719927
